type,id,taxon_name,collection_date,late_collection_date,collection_day,collection_month,county,elevation,locality,latitude,longitude,pop_gen
herbarium,UCD154309,Streptanthus tortuosus,4/1/92,4/1/92,,,Lake,,LAKE COUNTY: On serpentine along Route 53 north of; Middletown.; ;,38.959901,-122.621307,
herbarium,UCD154310,Streptanthus tortuosus,4/1/92,4/1/92,,,Lake,,LAKE COUNTY: On serpentine along Route 53 north of; Middletown.; ;,38.959901,-122.621307,
herbarium,CDA15757,Streptanthus tortuosus,6/29/93,6/29/93,,,Placer,,"S side of French Meadows Reservoir, immed. below dam.",39.122132,-120.492723,
herbarium,CAS-BOT-BC87540,Streptanthus tortuosus,7/14/93,7/14/93,,,El Dorado,,Sierra Nevada. Growing above Upper Echo Lake.,38.84552,-120.07482,
herbarium,CDA347,Streptanthus tortuosus,7/14/93,7/14/93,,,Nevada,,Along Rte 80 in Sierra Nevada.,39.451111,-120.008889,
herbarium,UC2043257,Streptanthus tortuosus,9/5/93,9/5/93,,,Madera,,"Granite ridge SW of Redtop WNW of Madera Peak, Sierra National Forest ca 19 air miles NE of Oakhurst.",37.545,-119.4136,
herbarium,CDA11986,Streptanthus tortuosus,5/2/95,5/2/95,,,Placer,,Sierra Nevada; Approx. 5 km. beyond Mosquito Ridge Rd. crossing of North Fork of Middle Fork of the American River.,39.016667,-120.783333,
herbarium,CDA11987,Streptanthus tortuosus,5/2/95,5/2/95,,,Placer,,Sierra Nevada; Approx. 4 km. beyond Mosquito Ridge Rd. crossing of North Fork of Middle Fork of the American River.,39.016667,-120.783333,
herbarium,JEPS119022,Streptanthus tortuosus,5/3/96,5/3/96,,,Fresno,,"Ca. 48 km E of Fresno (FSC), 3.6 km W-NW of Clingas Junction, S slope of Bald Mountain on meta-volcanic rock.",36.762222,-119.211389,
herbarium,CDA13122,Streptanthus tortuosus var. tortuosus,6/11/96,6/11/96,,,Shasta,,"Lassen National Forest; USFS S16 approx. 3.5 miles NW of intersection with Hwy 89-44, on slopes above west side of Bunchgrass Valley.",40.633333,-121.616667,
herbarium,JEPS118861,Streptanthus tortuosus,6/14/96,6/14/96,,,Fresno,,"Ca. 71 km E-NE of Fresno (FSC), Sierra National Forest, Cliff Bridge below Wishon Reservoir adjacent to the N Fork of Kings River.",36.993889,-118.981667,
herbarium,JEPS118900,Streptanthus tortuosus,6/28/96,6/28/96,,,Tulare,,"Ca. 83 km E Fresno (FSC), Sequoia National Forest, 2.4 km E-NE of Big Meadows, Big Creek bridge.",36.722222,-118.804167,
herbarium,CDA13264,Streptanthus tortuosus var. tortuosus,7/9/96,7/9/96,,,Butte,,"Plumas National Forest; Nr. headwaters of Jordan Creek, S of Hwy 162 near Roger's Cow Camp.",39.766667,-121.283333,
herbarium,RSA603924,Streptanthus tortuosus,6/21/97,6/21/97,,,Fresno,,"Sierra Nevada: Florence Lake, granite slopes below damm wall.",37.26039,-118.95927,
herbarium,RSA636061,Streptanthus tortuosus,4/5/98,4/5/98,,,Butte,,Table Mountain. Portion south of Beatson Hollow.,39.598253,-121.557489,
herbarium,CDA25189,Streptanthus tortuosus var. suffrutescens,6/3/98,6/3/98,,,Butte,,"About 1/4 mile north of the cow chute along Cherokee Road, North Table Mountain, about 7 miles (air) north of Oroville.",39.605301,-121.548302,
herbarium,POM143371,Streptanthus tortuosus,5/1/00,5/1/00,,,Shasta,,Old Cow Creek Canyon.,40.60248,-122.04987,
herbarium,UC70437,Streptanthus tortuosus var. suffrutescens,5/1/00,5/1/00,,,Shasta,,near Sumacville; Old Cow Cr. Canyon,40.60248,-122.04987,
herbarium,CAS-BOT-BC87550,Streptanthus tortuosus,6/28/00,6/28/00,,,El Dorado,,Glen Alpine Trail to Mount Tallac.,38.8913,-120.09121,
herbarium,UC64618,Streptanthus tortuosus var. orbiculatus,7/1/00,7/31/00,,,Fresno,,South Fork of San Joaquin River Sierra Nevada Mountains,37.276999,-118.96441,
herbarium,JEPS54023,Streptanthus tortuosus,7/27/00,7/27/00,,,Tulare,,Farewell Gap,36.399364,-118.57086,
herbarium,UC137034,Streptanthus tortuosus var. orbiculatus,8/13/00,8/13/00,,,Siskiyou,,Shasta,41.408878,-122.195519,
herbarium,UCD18743,Streptanthus tortuosus,4/10/01,4/10/01,,,Butte,,"one mi. east of Rock River Mine and parking area, off Cherokee Rd., North Table Mountain, Oroville site.",39.6094,-121.5054,
herbarium,CAS-BOT-BC87553,Streptanthus tortuosus,6/1/01,6/1/01,,,El Dorado,,Tallac.,38.91855,-120.0234,
herbarium,JEPS54016,Streptanthus tortuosus,6/17/01,6/17/01,,,Monterey,,San Antonio Trail to coast Santa Lucia Mountains,36.31623,-121.86687,
herbarium,CAS-BOT-BC87676,Streptanthus tortuosus,1/1/02,1/1/02,,,Mariposa,,Yosemite Valley. Yosemite National Park.,37.726438,-119.611642,
herbarium,CAS-BOT-BC87650,Streptanthus tortuosus,7/1/02,7/1/02,,,Mariposa,,Yosemite.,37.711612,-119.579716,
herbarium,CAS-BOT-BC87920,Streptanthus tortuosus,7/13/02,7/13/02,,,Tulare,,Southern Sierra Nevadas. Trail to Farewell Gap from Mineral King.,36.426594,-118.582752,
herbarium,CAS-BOT-BC87488,Streptanthus tortuosus,7/15/02,7/15/02,,,Lake,,"About Summit Lake, near the summit of Mount Sanhedrin.",39.51305,-123.01121,
herbarium,GH422338,Streptanthus tortuosus,7/15/02,7/15/02,,,Unknown,,"About Summit Lake, near the summit of Mt. Sanhedrin",39.51305,-123.01121,
herbarium,POM143642,Streptanthus tortuosus,7/15/02,7/15/02,,,Lake,,"About Summit Lake, near the summit of Mt. Sanhedrin.",39.51305,-123.01121,
herbarium,CAS-BOT-BC87871,Streptanthus tortuosus,9/7/02,9/7/02,,,Siskiyou,,Mount Shasta. Horse Camp.,41.37195,-122.22638,
herbarium,UC14345,Streptanthus tortuosus,10/6/02,10/6/02,,,Calaveras,,overlooking Mokelumne River (near Gwin Mine); Inspiration Point,38.28649,-120.7543,
herbarium,UCD128731,Streptanthus tortuosus,6/8/03,6/8/03,,,Fresno,,"Sierra National Forest, Teakettle Experimental Forest. BS2 near road.",36.95891,-119.01635,
herbarium,CAS-BOT-BC87744,Streptanthus tortuosus,7/20/03,7/20/03,,,Nevada,,About Summit Station (Donner Pass).,39.31917,-120.3275,
herbarium,CAS-BOT-BC87745,Streptanthus tortuosus,7/24/03,7/24/03,,,Nevada,,Above Donner Lake toward Donner Pass.,39.320896,-120.305699,
herbarium,CAS-BOT-BC87746,Streptanthus tortuosus,7/24/03,7/24/03,,,Nevada,,Above Donner Lake toward Donner Pass.,39.320896,-120.305699,
herbarium,CAS-BOT-BC87747,Streptanthus tortuosus,7/24/03,7/24/03,,,Nevada,,Above Donner Lake toward Donner Pass.,39.320896,-120.305699,
herbarium,GH422371,Streptanthus tortuosus,7/24/03,7/24/03,,,Unknown,,Above Donner Lake toward Donner Pass,39.320896,-120.305699,
herbarium,POM143641,Streptanthus tortuosus,7/24/03,7/24/03,,,Nevada,,Above Donner Lake toward Donner Pass.,39.320896,-120.305699,
herbarium,UC58196,Streptanthus tortuosus var. orbiculatus,7/24/03,7/24/03,,,Nevada,,"above Donner Lake (toward Donner Pass, from type locality)",39.3225,-120.26528,
herbarium,GH422403,Streptanthus tortuosus,5/30/04,5/30/04,,,Unknown,,Castella,41.13861,-122.31667,
herbarium,UC206130,Streptanthus tortuosus var. orbiculatus,7/15/04,7/15/04,,,El Dorado,,Fallen Leaf Lake Lake Tahoe Region,38.901924,-120.062004,
herbarium,CAS-BOT-BC87944,Streptanthus tortuosus,8/29/04,8/29/04,,,Tulare,,North slope Farewell Gap.,36.404967,-118.573135,
herbarium,CAS-BOT-BC87945,Streptanthus tortuosus,8/29/04,8/29/04,,,Tulare,,North slope Farewell Gap.,36.404967,-118.573135,
herbarium,GH422342,Streptanthus tortuosus,8/29/04,8/29/04,,,Unknown,,N. Slope Farewell Gap,36.409042,-118.574508,
herbarium,POM143643,Streptanthus tortuosus,8/29/04,8/29/04,,,Tulare,,N slope Farewell Gap.,36.409042,-118.574508,
herbarium,UC137024,Streptanthus tortuosus var. orbiculatus,8/29/04,8/29/04,,,Tulare,,n slope Farewell Gap,36.399364,-118.57086,
herbarium,CDA25184,Streptanthus tortuosus var. tortuosus,6/8/05,6/8/05,,,Humboldt,,Northwestern California; 1.7 miles south of Highway 299 on Titlow Hill Road.,40.8792,-123.7582,
herbarium,UC1601628,Streptanthus tortuosus var. orbiculatus,8/1/05,8/31/05,,,Tulare,,Mt. Silliman,36.643333,-118.69471,
herbarium,UC170260,Streptanthus tortuosus var. orbiculatus,8/1/05,8/31/05,,,Tulare,,Giant Forest,36.562485,-118.749626,
herbarium,GH422307,Streptanthus tortuosus,8/4/05,8/4/05,,,Unknown,,Alta Meadows,36.578323,-118.65296,
herbarium,UC169842,Streptanthus tortuosus var. orbiculatus,8/6/05,8/6/05,,,Tulare,,Alta Meadows,36.578323,-118.65296,
herbarium,CAS-BOT-BC87674,Streptanthus tortuosus,6/1/06,6/1/06,,,Mariposa,,Yosemite Valley.,37.726438,-119.611642,
herbarium,CDA979,Streptanthus tortuosus var. orbiculatus,6/21/06,6/21/06,,,Plumas,,Plumas Eureka State Park. S Johnsville,39.740533,-120.711383,
herbarium,CAS-BOT-BC87548,Streptanthus tortuosus,7/24/06,7/24/06,,,El Dorado,,Glen Alpine Region. Camp Agassiz.,38.87961,-120.07314,
herbarium,CAS-BOT-BC87554,Streptanthus tortuosus,8/1/06,8/1/06,,,El Dorado,,Glen Alpine Lake Tahoe.,38.87557,-120.09636,
herbarium,UC1872248,Streptanthus tortuosus var. orbiculatus,9/1/06,9/1/06,,,Fresno,,"Sierra Nevada; Central Sierra Nevada region: North Fork Kings River; appx. 2.25 mi ESE of Courtright Reservoir Dam. Near deep pool appx. 300 m E of confluence with Anderson Creek, 200 m N of Kings River (Courtright Res. quad).",37.0733,-118.9283,
herbarium,UC1872208,Streptanthus tortuosus var. orbiculatus,9/3/06,9/3/06,,,Fresno,,"Sierra Nevada; Central Sierra Nevada region: 500 m SE of Courtright Reservoir Dam, on granite slopes leading up to big dome (Courtright Res. quad.).",37.07585,-118.965733,
herbarium,UC402749,Streptanthus tortuosus,6/24/07,7/4/07,,,Mariposa,,Yosemite,37.711612,-119.579716,
herbarium,JEPS54036,Streptanthus tortuosus,7/4/07,7/4/07,,,Siskiyou,,Shackleford Canyon Marble Mt. region,41.56789,-123.02321,
herbarium,GH422391,Streptanthus tortuosus,7/17/07,7/17/07,,,Unknown,,Mt. Dana,37.90124,-119.22737,
herbarium,CAS-BOT-BC87987,Streptanthus tortuosus,8/9/07,8/9/07,,,Tuolumne,,Yosemite National Park. Harden Lake.,37.8948,-119.67618,
herbarium,GH422390,Streptanthus tortuosus,8/9/07,8/9/07,,,Unknown,,Harden Lake,37.8948,-119.67618,
herbarium,CAS-BOT-BC87712,Streptanthus tortuosus,8/21/07,8/21/07,,,Mono,,Yosemite National Park. Mono Pass.,37.85355,-119.216118,
herbarium,UC112905,Streptanthus tortuosus var. orbiculatus,7/12/08,7/12/08,,,El Dorado,,Summit Lake Tahoe,38.74873,-120.58456,
herbarium,UC112906,Streptanthus tortuosus var. orbiculatus,7/17/08,7/17/08,,,Placer,,near Blue Canyon,39.2571,-120.711,
herbarium,CAS-BOT-BC87772,Streptanthus tortuosus,1/1/09,1/1/09,,,Placer,,Lake Tahoe Region. Deer Park.,39.182071,-120.215477,
herbarium,UC165748,Streptanthus tortuosus var. orbiculatus,7/15/09,7/15/09,,,Siskiyou,,Highland Mine,41.34427,-123.00959,
herbarium,UC166563,Streptanthus tortuosus var. orbiculatus,4/22/10,4/22/10,,,Siskiyou,,Kidder Creek,41.54904,-122.88837,
herbarium,SEINET9346494,Streptanthus tortuosus var. orbiculatus,7/19/10,7/19/10,,,El Dorado,,Northern Sierra Nevada Mountains,38.846944,-120.233333,
herbarium,GH422402,Streptanthus tortuosus,5/21/11,5/21/11,,,Unknown,,Ingot,40.72778,-122.07806,
herbarium,CAS-BOT-BC87639,Streptanthus tortuosus,6/23/11,6/23/11,,,Mariposa,,Yosemite National Park. Yosemite Valley. Near LeConte Memorial.,37.739695,-119.579604,
herbarium,UC198723,Streptanthus tortuosus var. orbiculatus,6/27/11,6/27/11,,,Siskiyou,,Wildcat Pk.,41.27955,-122.92256,
herbarium,CAS-BOT-BC87638,Streptanthus tortuosus,7/6/11,7/6/11,,,Mariposa,,Yosemite National Park. Yosemite Valley. Near Foot of Yosemite Falls.,37.74953,-119.600018,
herbarium,UC455237,Streptanthus tortuosus,7/15/11,7/15/11,,,Siskiyou,,Dunsmuir,41.20832,-122.26962,
herbarium,GH422329,Streptanthus tortuosus,7/29/11,7/29/11,,,Unknown,,"Fallen Leaf Lake, Mt. Tallac",38.906,-120.09893,
herbarium,UC455749,Streptanthus tortuosus,7/31/11,7/31/11,,,Siskiyou,,along S.P.R.R. Shasta Springs,41.24628,-122.26535,
herbarium,GH422348,Streptanthus tortuosus,6/20/12,6/22/12,,,Unknown,,Grass Valley,39.199853,-121.059549,
herbarium,UC1601621,Streptanthus tortuosus,6/20/12,6/22/12,,,Nevada,,Grass Valley,39.21917,-121.06,
herbarium,CAS-BOT-BC87806,Streptanthus tortuosus,6/29/12,6/29/12,,,Shasta,,Goose Valley.,40.9418,-121.7083,
herbarium,CAS-BOT-BC87627,Streptanthus tortuosus,7/16/12,7/16/12,,,Madera,,Sierra National Forest. Longworthys near North Fork.,37.22933,-119.50871,
herbarium,GH422347,Streptanthus tortuosus,7/16/12,7/16/12,,,Unknown,,"Longworthy's, near Northfork, Sierra National Forest",37.22933,-119.50871,
herbarium,CAS-BOT-BC87838,Streptanthus tortuosus,7/19/12,7/19/12,,,Siskiyou,,Mount Shasta.,41.3933,-122.2092,
herbarium,CAS-BOT-BC87839,Streptanthus tortuosus,7/23/12,7/23/12,,,Siskiyou,,Cantara.,41.2674,-122.3105,
herbarium,GH422293,Streptanthus tortuosus,7/23/12,7/23/12,,,Unknown,,Cantara,41.26581,-122.29071,
herbarium,UC1601623,Streptanthus tortuosus var. orbiculatus,7/23/12,7/23/12,,,Siskiyou,,Cantara,41.2653,-122.28925,
herbarium,CAS-BOT-BC87807,Streptanthus tortuosus,7/25/12,7/25/12,,,Shasta,,Pitt to Baird.,40.8045,-122.2888,
herbarium,CAS-BOT-BC87808,Streptanthus tortuosus,7/25/12,7/25/12,,,Shasta,,From Pitt to Baird.,40.8045,-122.2888,
herbarium,GH422274,Streptanthus tortuosus,7/25/12,7/25/12,,,Unknown,,Pitt to Baird,40.8045,-122.2888,
herbarium,UC1601619,Streptanthus tortuosus,7/25/12,7/25/12,,,Shasta,,Pitt to Baird,40.8045,-122.2888,
herbarium,UC1601620,Streptanthus tortuosus,7/25/12,7/25/12,,,Shasta,,Pitt to Baird,40.8045,-122.2888,
herbarium,GH422289,Streptanthus tortuosus,7/26/12,7/26/12,,,Unknown,,Kneeland Prairie,40.72326,-123.9469,
herbarium,CAS-BOT-BC87840,Streptanthus tortuosus,9/1/12,9/1/12,,,Siskiyou,,Mount Shasta.,41.3933,-122.2092,
herbarium,UC1601630,Streptanthus tortuosus var. orbiculatus,9/1/12,9/1/12,,,Siskiyou,,Mount Shasta,41.40888,-122.19552,
herbarium,SCFS11529144,Streptanthus tortuosus,6/2/13,6/2/13,,,Placer,,"NFAm top of Foresthill Road, growing in rocks",39.24498,-120.392155,
herbarium,CAS-BOT-BC87876,Streptanthus tortuosus,7/4/13,7/4/13,,,Siskiyou,,Castle Crags.,41.19913,-122.38394,
herbarium,SCFS1190,Streptanthus tortuosus,4/21/14,4/21/14,,,Placer,,NFAm. Farthest rocky outcrop on Point Mariah,39.265006,-120.395239,
herbarium,JEPS121728,Streptanthus tortuosus,6/3/14,6/3/14,,,Shasta,,"Sugarloaf, west of Lakehead, along ridgetop near communication tower, intersection of Roads 35N06 and 36N16. SE facing roadcut and fill slope.",40.91043,-122.44675,
herbarium,CAS-BOT-BC87896,Streptanthus tortuosus,7/20/14,7/20/14,,,Trinity,,Head of Rush Creek.,40.8381,-122.96671,
herbarium,UC402602,Streptanthus tortuosus,7/20/14,7/20/14,,,Trinity,,n slope at head of creek Rush Creek,40.8381,-122.96671,
herbarium,CAS-BOT-BC482459,Streptanthus tortuosus,5/25/15,5/25/15,,,Marin,,Mt. Burdell: County open space,38.127311,-122.579975,
herbarium,JEPS123064,Streptanthus tortuosus,6/27/15,6/27/15,,,Trinity,,Bonanza King,41.09152,-122.63442,
herbarium,CAS-BOT-BC87536,Streptanthus tortuosus,7/20/15,7/20/15,,,El Dorado,,Lake Tahoe Region. Desolation Valley.,38.85989,-120.12623,
herbarium,CAS-BOT-BC87640,Streptanthus tortuosus,8/12/15,8/12/15,,,Mariposa,,Foot of Yosemite Falls.,37.74953,-119.600018,
herbarium,JEPS127024,Streptanthus tortuosus var. pallidus,6/4/16,6/4/16,,,Butte,,"Road cut bank on the north side of Lumpkin Road, about 100 yards north of McCabe Creek, about 3 miles (air) west of Forbestown.",39.518556,-121.335722,
herbarium,CAS-BOT-BC87537,Streptanthus tortuosus,7/4/16,7/4/16,,,El Dorado,,Lake Tahoe Region. From above Grass Lake.,38.87961,-120.11421,
herbarium,JEPS54020,Streptanthus tortuosus,6/14/17,6/14/17,,,Tuolumne,,Hog Ranch Hetch-Hetchy Valley,37.88222,-119.85472,
herbarium,CAS-BOT-BC87793,Streptanthus tortuosus,8/1/17,8/1/17,,,Plumas,,Gold Lake Region.,39.941341,-121.136757,
herbarium,CAS-BOT-BC87794,Streptanthus tortuosus,8/1/17,8/1/17,,,Plumas,,Gold Lake Region.,39.941341,-121.136757,
herbarium,CAS-BOT-BC87817,Streptanthus tortuosus,5/29/18,5/29/18,,,Shasta,,Ydaloom.,40.781912,-122.223625,
herbarium,CAS-BOT-BC87748,Streptanthus tortuosus,5/25/19,5/25/19,,,Nevada,,Near Grass Valley.,39.218476,-121.058219,
herbarium,CAS-BOT-BC87749,Streptanthus tortuosus,5/25/19,5/25/19,,,Nevada,,Near Grass Valley.,39.218476,-121.058219,
herbarium,GH422369,Streptanthus tortuosus,5/25/19,5/25/19,,,Unknown,,Near Grass Valley,39.218476,-121.058219,
herbarium,UC726681,Streptanthus tortuosus var. suffrutescens,5/25/19,5/25/19,,,Nevada,,Grass Valley,39.21917,-121.06,
herbarium,CAS-BOT-BC87792,Streptanthus tortuosus,8/1/19,8/1/19,,,Plumas,,Gold Lake Region.,39.9413,-121.1368,
herbarium,UC311635,Streptanthus tortuosus,7/1/20,7/31/20,,,El Dorado,,1 mi below Phillips; Sierra Nevada,38.810425,-120.09109,
herbarium,CAS-BOT-BC87791,Streptanthus tortuosus,7/6/21,7/6/21,,,Plumas,,Feather River Region. Middle of canyons.,39.7733,-120.6023,
herbarium,CAS-BOT-BC87841,Streptanthus tortuosus,7/29/21,7/29/21,,,Siskiyou,,Little Mount Hoffman.,41.5778,-121.6599,
herbarium,GH422346,Streptanthus tortuosus,7/29/21,7/29/21,,,Unknown,,Little Mt. Hoffman,41.57873,-121.65908,
herbarium,CAS-BOT-BC87811,Streptanthus tortuosus,1/1/23,1/1/23,,,Shasta,,Montgomery Creek.,40.841146,-121.922599,
herbarium,CAS-BOT-BC87984,Streptanthus tortuosus,4/1/23,4/1/23,,,Tuolumne,,1 mile west of Keystone.,37.841719,-120.525724,
herbarium,CAS-BOT-BC87604,Streptanthus tortuosus,4/10/23,4/10/23,,,Fresno,,Base Camp - junction north and south fork of Kings RIver.,36.869519,-119.133644,
herbarium,CAS-BOT-BC87559,Streptanthus tortuosus,5/1/23,5/1/23,,,El Dorado,,Placerville.,38.73306,-120.79193,
herbarium,RSA429506,Streptanthus tortuosus,5/1/23,5/1/23,,,Kern,,Tehachapi Mts.,35.014229,-118.599948,
herbarium,CAS-BOT-BC87812,Streptanthus tortuosus,6/20/23,6/20/23,,,Shasta,,Weed.,41.42278,-122.385,
herbarium,CAS-BOT-BC87490,Streptanthus tortuosus,7/23/23,7/23/23,,,Stanislaus,,Knights Ferry.,37.82022,-120.67088,
herbarium,CAS-BOT-BC87673,Streptanthus tortuosus,7/25/23,7/25/23,,,Mariposa,,Yosemite Falls.,37.74953,-119.600018,
herbarium,CAS-BOT-BC87834,Streptanthus tortuosus,9/7/23,9/7/23,,,Sierra,,Gold Lake. Northern Sierra county.,39.677908,-120.656234,
herbarium,CAS-BOT-BC87985,Streptanthus tortuosus,4/25/25,4/25/25,,,Tuolumne,,Sonora.,37.98417,-120.38111,
herbarium,CAS-BOT-BC33876,Streptanthus tortuosus,5/22/25,5/22/25,,,Lake,,trail to Mt. Sanhedrin from Dashielle,39.448554,-123.059494,
herbarium,CAS-BOT-BC87518,Streptanthus tortuosus,6/28/25,6/28/25,,,El Dorado,,"Near Velma Lakes on trail to Eagle Lake, Lake Tahoe Region.",38.93995,-120.13121,
herbarium,CAS-BOT-BC87519,Streptanthus tortuosus,7/1/25,7/1/25,,,El Dorado,,"Highway above Armstrong's, Emerald Bay, Lake Tahoe.",38.95634,-120.10657,
herbarium,CAS-BOT-BC87531,Streptanthus tortuosus,7/1/25,7/1/25,,,El Dorado,,Camp Sacramento.,38.80331,-120.11696,
herbarium,CAS-BOT-BC87532,Streptanthus tortuosus,7/1/25,7/1/25,,,El Dorado,,Camp Sacramento.,38.80331,-120.11696,
herbarium,CAS-BOT-BC87520,Streptanthus tortuosus,7/6/25,7/6/25,,,El Dorado,,"Trail to the top of Mount Tallac, Lake Tahoe Region.",38.906,-120.09876,
herbarium,RSA429539,Streptanthus tortuosus,7/9/25,7/9/25,,,Mariposa,,Yosemite.,37.711612,-119.579716,
herbarium,UC592159,Streptanthus tortuosus var. orbiculatus,5/30/26,5/30/26,,,El Dorado,,near road to Fallen Leaf Lake; Lake Tahoe,38.901924,-120.062004,
herbarium,CAS-BOT-BC87602,Streptanthus tortuosus,7/1/26,7/1/26,,,Fresno,,Huntington Lake.,37.24086,-119.196834,
herbarium,CAS-BOT-BC87897,Streptanthus tortuosus,8/8/26,8/8/26,,,Trinity,,Near top Granite Peak.,40.91028,-122.87111,
herbarium,CAS-BOT-BC87803,Streptanthus tortuosus,7/7/27,7/7/27,,,Plumas,,Long Lake.,39.99222,-121.36056,
herbarium,CAS-BOT-BC87546,Streptanthus tortuosus,7/3/28,7/3/28,,,El Dorado,,"Mount Tallac, Lake Tahoe Region.",38.906,-120.09876,
herbarium,CAS-BOT-BC87867,Streptanthus tortuosus,7/4/28,7/4/28,,,Siskiyou,,Summit of divide between Salmon River and Scott Valley.,41.39561,-122.99561,
herbarium,CAS-BOT-BC87513,Streptanthus tortuosus,4/1/29,4/1/29,,,Butte,,Flower Show.,39.757955,-121.645378,
herbarium,PASA2068,Streptanthus tortuosus,5/1/29,5/31/29,,,Tulare,,Sequoia National Park,36.4737,-118.575,
herbarium,PASA2069,Streptanthus tortuosus,5/16/29,5/16/29,,,Mariposa,,Yosemite,37.745907,-119.594701,
herbarium,SBBG72139,Streptanthus tortuosus var. tortuosus,6/30/29,6/30/29,,,Mariposa,,W of Yosemite,37.7437,-119.6039,
herbarium,GH422308,Streptanthus tortuosus,1860-01-01,1860-01-01,,,Unknown,,Mt. Shasta,41.409726,-122.193397,
herbarium,UC10921,Streptanthus tortuosus,1863-07-04,1863-07-04,,,Tuolumne,,Camp 117 Soda Springs,37.875469,-119.36577,
herbarium,CAS-BOT-BC87563,Streptanthus tortuosus,1866-01-01,1866-01-01,,,El Dorado,,Unspecified.,38.76907,-120.48431,
herbarium,CAS-BOT-BC87773,Streptanthus tortuosus,1870-06-17,1870-06-17,,,Placer,,Sierra Nevada Mountains. Cisco.,39.30167,-120.54694,
herbarium,GH422309,Streptanthus tortuosus,1877-01-01,1877-01-01,,,Unknown,,Mt. Shasta,41.409726,-122.193397,
herbarium,CAS-BOT-BC87618,Streptanthus tortuosus,1878-01-01,1878-01-01,,,Humboldt,,Unpsecified.,40.728503,-123.895,
